No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,Air_Quality_Category
10535,2014,5,13,22,16.0,88.0,2.0,20.0,200.0,83.0,22.4,998.3,-6.4,0.0,N,3.9,Wanliu,2014-05-13 22:00:00,Good
10536,2014,5,13,23,21.0,84.0,2.0,15.0,200.0,87.0,19.7,999.3,-2.0,0.0,NE,3.0,Wanliu,2014-05-13 23:00:00,Good
10537,2014,5,14,0,21.0,129.0,3.0,22.0,200.0,76.0,18.6,999.2,-2.4,0.0,NNE,3.1,Wanliu,2014-05-14 00:00:00,Good
10538,2014,5,14,1,34.0,183.0,2.0,23.0,200.0,63.0,18.0,999.6,-0.3,0.0,NNE,2.0,Wanliu,2014-05-14 01:00:00,Good
10539,2014,5,14,2,30.0,175.0,2.0,26.0,200.0,58.0,18.0,1000.1,-3.5,0.0,N,3.1,Wanliu,2014-05-14 02:00:00,Good
10540,2014,5,14,3,34.0,152.0,4.0,14.0,200.0,70.0,17.3,999.9,-2.9,0.0,NE,3.1,Wanliu,2014-05-14 03:00:00,Good
10541,2014,5,14,4,19.0,113.0,7.0,14.0,200.0,68.0,16.7,1000.7,-2.4,0.0,NNE,2.7,Wanliu,2014-05-14 04:00:00,Good
10542,2014,5,14,5,15.0,90.0,7.0,16.0,200.0,64.0,16.8,1001.4,-1.4,0.0,NNE,2.8,Wanliu,2014-05-14 05:00:00,Good
10543,2014,5,14,6,17.0,83.0,6.0,16.0,200.0,61.0,17.7,1001.9,-0.1,0.0,N,3.2,Wanliu,2014-05-14 06:00:00,Good
10544,2014,5,14,7,17.0,78.0,6.0,13.0,200.0,62.0,18.0,1002.3,-0.8,0.0,NNE,3.1,Wanliu,2014-05-14 07:00:00,Good
10545,2014,5,14,8,11.0,72.0,5.0,18.0,300.0,56.0,17.8,1002.0,-1.0,0.0,N,4.2,Wanliu,2014-05-14 08:00:00,Good
10546,2014,5,14,9,7.0,48.0,4.0,19.0,300.0,59.0,18.1,1002.5,-0.2,0.0,NNW,3.5,Wanliu,2014-05-14 09:00:00,Good
10547,2014,5,14,10,11.0,42.0,6.0,21.0,300.0,56.0,18.1,1002.4,-0.2,0.0,N,2.4,Wanliu,2014-05-14 10:00:00,Good
10548,2014,5,14,11,12.0,36.0,6.0,23.0,300.0,56.0,18.8,1002.0,1.3,0.0,WNW,2.1,Wanliu,2014-05-14 11:00:00,Good
10549,2014,5,14,12,3.0,29.0,5.0,23.0,300.0,60.0,20.0,1001.7,1.9,0.0,WNW,1.2,Wanliu,2014-05-14 12:00:00,Good
10550,2014,5,14,13,12.0,29.0,7.0,20.0,300.0,60.0,21.0,1000.8,0.2,0.0,NNW,2.6,Wanliu,2014-05-14 13:00:00,Good
10551,2014,5,14,14,10.0,22.0,7.0,13.0,800.0,75.0,21.3,999.8,-0.7,0.0,NNE,3.0,Wanliu,2014-05-14 14:00:00,Good
10552,2014,5,14,15,12.0,33.0,5.0,16.0,600.0,79.0,21.5,998.7,4.1,0.0,N,0.0,Wanliu,2014-05-14 15:00:00,Good
10553,2014,5,14,16,7.0,24.0,5.0,18.0,500.0,80.0,20.6,997.8,4.6,0.0,SW,0.6,Wanliu,2014-05-14 16:00:00,Good
10554,2014,5,14,17,11.0,30.0,5.0,24.0,500.0,75.0,23.2,997.6,3.7,0.0,SSW,1.0,Wanliu,2014-05-14 17:00:00,Good
10555,2014,5,14,18,34.0,34.0,6.0,43.0,400.0,62.0,19.9,997.6,-0.2,0.0,SSE,1.2,Wanliu,2014-05-14 18:00:00,Good
10556,2014,5,14,19,14.0,41.0,6.0,63.0,400.0,49.0,17.0,998.2,3.3,0.0,WSW,0.5,Wanliu,2014-05-14 19:00:00,Good
10557,2014,5,14,20,19.0,71.0,4.0,100.0,500.0,17.0,13.8,998.2,2.7,0.0,SW,1.1,Wanliu,2014-05-14 20:00:00,Good
10558,2014,5,14,21,27.0,85.0,5.0,117.0,600.0,2.0,14.2,998.1,2.7,0.0,SW,0.0,Wanliu,2014-05-14 21:00:00,Good
10559,2014,5,14,22,29.0,94.0,6.0,97.0,400.0,14.0,11.6,997.7,5.0,0.0,WSW,0.5,Wanliu,2014-05-14 22:00:00,Good
10560,2014,5,14,23,25.0,96.0,6.0,90.0,400.0,13.0,10.9,997.2,4.4,0.0,ENE,0.9,Wanliu,2014-05-14 23:00:00,Good
10561,2014,5,15,0,25.0,118.0,4.0,107.0,500.0,2.0,10.3,996.4,6.1,0.0,ENE,0.1,Wanliu,2014-05-15 00:00:00,Good
10562,2014,5,15,1,37.0,128.0,7.0,106.0,600.0,2.0,10.1,995.2,6.6,0.0,ENE,1.0,Wanliu,2014-05-15 01:00:00,Moderate
10563,2014,5,15,2,42.0,129.0,9.0,102.0,700.0,2.0,11.4,995.1,4.6,0.0,NE,1.4,Wanliu,2014-05-15 02:00:00,Moderate
10564,2014,5,15,3,45.0,99.0,8.0,101.0,500.0,2.0,10.0,995.5,5.8,0.0,E,0.6,Wanliu,2014-05-15 03:00:00,Moderate
10565,2014,5,15,4,39.0,117.0,7.0,92.0,500.0,2.0,8.7,995.8,5.8,0.0,S,0.1,Wanliu,2014-05-15 04:00:00,Moderate
10566,2014,5,15,5,40.0,123.0,7.0,86.0,500.0,2.0,9.0,996.2,7.0,0.0,WNW,0.5,Wanliu,2014-05-15 05:00:00,Moderate
10567,2014,5,15,6,43.0,109.0,7.0,81.0,500.0,2.0,12.2,996.2,6.5,0.0,NE,1.8,Wanliu,2014-05-15 06:00:00,Moderate
10568,2014,5,15,7,45.0,132.0,8.0,81.0,700.0,2.0,15.7,996.5,6.4,0.0,NE,0.9,Wanliu,2014-05-15 07:00:00,Moderate
10569,2014,5,15,8,50.0,147.0,15.0,91.0,1000.0,2.0,18.6,996.6,6.1,0.0,E,1.3,Wanliu,2014-05-15 08:00:00,Moderate
10570,2014,5,15,9,55.0,133.0,15.0,104.0,800.0,2.0,21.3,996.0,5.6,0.0,N,0.6,Wanliu,2014-05-15 09:00:00,Moderate
10571,2014,5,15,10,59.0,130.0,15.0,108.0,800.0,2.0,24.0,995.6,6.3,0.0,S,0.7,Wanliu,2014-05-15 10:00:00,Moderate
10572,2014,5,15,11,42.0,145.0,17.0,107.0,800.0,12.0,25.4,994.9,3.9,0.0,SW,2.3,Wanliu,2014-05-15 11:00:00,Moderate
10573,2014,5,15,12,61.0,179.0,16.0,91.0,700.0,33.0,26.7,994.1,3.8,0.0,SSE,2.6,Wanliu,2014-05-15 12:00:00,Moderate
10574,2014,5,15,13,64.0,231.0,14.0,76.0,500.0,57.0,27.6,993.2,4.0,0.0,S,2.1,Wanliu,2014-05-15 13:00:00,Moderate
10575,2014,5,15,14,79.0,302.0,13.0,55.0,300.0,87.0,27.8,992.5,3.5,0.0,WSW,3.3,Wanliu,2014-05-15 14:00:00,Unhealthy
10576,2014,5,15,15,95.0,332.0,8.0,42.0,400.0,99.0,27.6,992.0,6.9,0.0,SSW,2.1,Wanliu,2014-05-15 15:00:00,Unhealthy
10577,2014,5,15,16,109.0,400.0,8.0,45.0,400.0,90.0,27.7,991.9,7.0,0.0,SSW,2.1,Wanliu,2014-05-15 16:00:00,Unhealthy
10578,2014,5,15,17,102.0,378.0,11.0,46.0,400.0,113.0,27.1,991.8,7.0,0.0,SW,1.3,Wanliu,2014-05-15 17:00:00,Unhealthy
10579,2014,5,15,18,104.0,345.0,10.0,54.0,400.0,106.0,25.8,992.0,7.4,0.0,SSW,1.4,Wanliu,2014-05-15 18:00:00,Unhealthy
10580,2014,5,15,19,83.0,289.0,10.0,79.0,400.0,77.0,24.9,993.2,8.0,0.0,E,0.8,Wanliu,2014-05-15 19:00:00,Unhealthy
10581,2014,5,15,20,70.0,274.0,10.0,83.0,500.0,64.0,24.7,993.7,6.0,0.0,SE,2.2,Wanliu,2014-05-15 20:00:00,Moderate
10582,2014,5,15,21,83.0,288.0,9.0,115.0,700.0,27.0,21.8,994.3,9.0,0.0,SE,0.0,Wanliu,2014-05-15 21:00:00,Unhealthy
10583,2014,5,15,22,94.0,326.0,11.0,113.0,700.0,26.0,19.0,995.2,9.5,0.0,ENE,0.9,Wanliu,2014-05-15 22:00:00,Unhealthy
10584,2014,5,15,23,88.0,301.0,9.0,136.0,800.0,2.0,21.0,996.0,7.6,0.0,E,1.6,Wanliu,2014-05-15 23:00:00,Unhealthy
10585,2014,5,16,0,111.0,292.0,18.0,132.0,1000.0,6.0,17.8,995.5,9.7,0.0,N,1.2,Wanliu,2014-05-16 00:00:00,Unhealthy
10586,2014,5,16,1,83.0,256.0,28.0,133.0,900.0,2.0,17.1,996.0,10.0,0.0,N,0.8,Wanliu,2014-05-16 01:00:00,Unhealthy
10587,2014,5,16,2,76.0,246.0,28.0,132.0,900.0,2.0,15.7,996.2,9.8,0.0,NW,0.5,Wanliu,2014-05-16 02:00:00,Unhealthy
10588,2014,5,16,3,84.0,280.0,14.0,130.0,1000.0,2.0,14.9,996.9,9.3,0.0,ESE,0.4,Wanliu,2014-05-16 03:00:00,Unhealthy
10589,2014,5,16,4,77.0,278.0,10.0,123.0,1100.0,2.0,14.1,998.9,10.3,0.0,NNW,0.5,Wanliu,2014-05-16 04:00:00,Unhealthy
10590,2014,5,16,5,86.0,255.0,13.0,123.0,800.0,2.0,13.8,1000.0,10.4,0.0,N,0.1,Wanliu,2014-05-16 05:00:00,Unhealthy
10591,2014,5,16,6,90.0,304.0,11.0,118.0,900.0,2.0,17.0,1001.2,11.0,0.0,NE,1.3,Wanliu,2014-05-16 06:00:00,Unhealthy
10592,2014,5,16,7,84.0,292.0,13.0,110.0,900.0,2.0,20.8,1001.9,7.1,0.0,NNE,2.7,Wanliu,2014-05-16 07:00:00,Unhealthy
10593,2014,5,16,8,87.0,243.0,22.0,98.0,800.0,12.0,24.2,1002.3,5.5,0.0,NNE,2.1,Wanliu,2014-05-16 08:00:00,Unhealthy
10594,2014,5,16,9,59.0,156.0,9.0,66.0,600.0,41.0,25.5,1002.7,4.0,0.0,ENE,2.2,Wanliu,2014-05-16 09:00:00,Moderate
10595,2014,5,16,10,45.0,56.0,2.0,30.0,300.0,76.0,26.2,1002.9,7.7,0.0,E,1.1,Wanliu,2014-05-16 10:00:00,Moderate
10596,2014,5,16,11,56.0,56.0,2.0,21.0,300.0,94.0,27.4,1002.6,6.2,0.0,SE,1.3,Wanliu,2014-05-16 11:00:00,Moderate
10597,2014,5,16,12,48.0,48.0,2.0,18.0,200.0,108.0,27.9,1001.9,3.5,0.0,NE,2.4,Wanliu,2014-05-16 12:00:00,Moderate
10598,2014,5,16,13,29.0,29.0,2.0,15.0,200.0,114.0,28.7,1001.6,2.0,0.0,SE,1.4,Wanliu,2014-05-16 13:00:00,Good
10599,2014,5,16,14,25.0,25.0,2.0,17.0,200.0,123.0,29.2,1001.1,3.9,0.0,SE,1.3,Wanliu,2014-05-16 14:00:00,Good
10600,2014,5,16,15,65.0,65.0,2.0,21.0,200.0,129.0,29.3,1001.0,4.0,0.0,S,2.2,Wanliu,2014-05-16 15:00:00,Moderate
10601,2014,5,16,16,48.0,48.0,2.0,22.0,300.0,136.0,29.9,1001.0,3.8,0.0,SSE,2.1,Wanliu,2014-05-16 16:00:00,Moderate
10602,2014,5,16,17,45.0,45.0,2.0,23.0,300.0,142.0,27.8,1002.2,4.1,0.0,SSW,2.6,Wanliu,2014-05-16 17:00:00,Moderate
10603,2014,5,16,18,29.0,62.0,2.0,36.0,300.0,130.0,26.3,1003.0,4.7,0.0,SSW,1.3,Wanliu,2014-05-16 18:00:00,Good
10604,2014,5,16,19,31.0,69.0,2.0,57.0,400.0,111.0,25.6,1003.8,5.7,0.0,SSW,1.5,Wanliu,2014-05-16 19:00:00,Good
10605,2014,5,16,20,33.0,93.0,3.0,66.0,500.0,99.0,24.3,1005.2,7.4,0.0,SW,3.2,Wanliu,2014-05-16 20:00:00,Good
10606,2014,5,16,21,49.0,158.0,7.0,75.0,700.0,90.0,22.7,1005.9,5.1,0.0,SSW,1.7,Wanliu,2014-05-16 21:00:00,Moderate
10607,2014,5,16,22,69.0,211.0,19.0,59.0,1000.0,112.0,21.7,1006.5,5.1,0.0,SSW,1.5,Wanliu,2014-05-16 22:00:00,Moderate
10608,2014,5,16,23,54.0,145.0,18.0,57.0,800.0,97.0,20.0,1006.8,7.4,0.0,S,0.5,Wanliu,2014-05-16 23:00:00,Moderate
10609,2014,5,17,0,50.0,135.0,15.0,63.0,700.0,80.0,17.2,1007.1,8.3,0.0,SE,0.6,Wanliu,2014-05-17 00:00:00,Moderate
10610,2014,5,17,1,50.0,122.0,13.0,68.0,1000.0,64.0,15.7,1007.4,8.7,0.0,NW,0.6,Wanliu,2014-05-17 01:00:00,Moderate
10611,2014,5,17,2,53.0,127.0,14.0,100.0,1300.0,31.0,16.4,1007.7,8.1,0.0,ENE,0.5,Wanliu,2014-05-17 02:00:00,Moderate
10612,2014,5,17,3,62.0,131.0,17.0,113.0,1200.0,19.0,15.5,1007.5,8.9,0.0,ENE,0.2,Wanliu,2014-05-17 03:00:00,Moderate
10613,2014,5,17,4,62.0,150.0,21.0,103.0,1000.0,17.0,14.6,1007.9,9.0,0.0,N,0.1,Wanliu,2014-05-17 04:00:00,Moderate
10614,2014,5,17,5,64.0,187.0,12.0,127.0,1100.0,2.0,14.5,1008.4,9.5,0.0,N,0.0,Wanliu,2014-05-17 05:00:00,Moderate
10615,2014,5,17,6,68.0,202.0,14.0,124.0,1200.0,2.0,16.2,1009.2,13.1,0.0,W,0.6,Wanliu,2014-05-17 06:00:00,Moderate
10616,2014,5,17,7,66.0,222.0,14.0,113.0,1200.0,2.0,18.6,1009.4,10.7,0.0,NE,0.5,Wanliu,2014-05-17 07:00:00,Moderate
10617,2014,5,17,8,63.0,203.0,25.0,118.0,1200.0,2.0,21.2,1009.2,7.4,0.0,NE,0.2,Wanliu,2014-05-17 08:00:00,Moderate
10618,2014,5,17,9,74.0,141.0,44.0,104.0,1600.0,34.0,23.3,1009.0,7.0,0.0,SSE,1.4,Wanliu,2014-05-17 09:00:00,Moderate
10619,2014,5,17,10,92.0,131.0,61.0,100.0,2000.0,61.0,24.6,1008.4,7.3,0.0,SSW,1.7,Wanliu,2014-05-17 10:00:00,Unhealthy
10620,2014,5,17,11,93.0,150.0,66.0,108.0,2100.0,76.0,25.7,1007.3,6.3,0.0,SW,3.2,Wanliu,2014-05-17 11:00:00,Unhealthy
10621,2014,5,17,12,79.0,118.0,46.0,75.0,1300.0,110.0,25.9,1006.6,5.5,0.0,SW,3.8,Wanliu,2014-05-17 12:00:00,Unhealthy
10622,2014,5,17,13,66.0,122.0,32.0,51.0,1000.0,135.0,27.1,1005.3,5.4,0.0,SW,4.7,Wanliu,2014-05-17 13:00:00,Moderate
10623,2014,5,17,14,43.0,78.0,18.0,34.0,600.0,150.0,27.3,1004.7,8.2,0.0,SSW,3.2,Wanliu,2014-05-17 14:00:00,Moderate
10624,2014,5,17,15,50.0,127.0,19.0,33.0,600.0,171.0,27.0,1004.1,7.9,0.0,SW,3.8,Wanliu,2014-05-17 15:00:00,Moderate
10625,2014,5,17,16,63.0,143.0,24.0,37.0,800.0,197.0,26.3,1004.1,6.8,0.0,SSW,1.9,Wanliu,2014-05-17 16:00:00,Moderate
10626,2014,5,17,17,70.0,118.0,20.0,40.0,800.0,198.0,25.9,1004.0,6.0,0.0,SW,3.0,Wanliu,2014-05-17 17:00:00,Moderate
10627,2014,5,17,18,49.0,103.0,14.0,38.0,600.0,174.0,25.5,1004.7,6.6,0.0,SW,2.9,Wanliu,2014-05-17 18:00:00,Moderate
10628,2014,5,17,19,52.0,118.0,15.0,47.0,700.0,170.0,23.6,1006.2,9.2,0.0,NNE,1.7,Wanliu,2014-05-17 19:00:00,Moderate
10629,2014,5,17,20,63.0,162.0,14.0,54.0,700.0,153.0,22.7,1006.8,10.5,0.0,NNE,1.2,Wanliu,2014-05-17 20:00:00,Moderate
10630,2014,5,17,21,46.0,125.0,9.0,57.0,700.0,120.0,21.1,1006.4,10.3,0.0,E,0.9,Wanliu,2014-05-17 21:00:00,Moderate
10631,2014,5,17,22,55.0,108.0,10.0,68.0,700.0,108.0,20.6,1005.7,11.2,0.0,ENE,0.8,Wanliu,2014-05-17 22:00:00,Moderate
10632,2014,5,17,23,50.0,107.0,9.0,116.0,800.0,52.0,18.7,1005.8,12.2,0.0,NNW,0.5,Wanliu,2014-05-17 23:00:00,Moderate
10633,2014,5,18,0,58.0,142.0,9.0,171.0,900.0,3.0,16.7,1005.6,11.6,0.0,ENE,0.5,Wanliu,2014-05-18 00:00:00,Moderate
10634,2014,5,18,1,52.0,146.0,7.0,160.0,900.0,2.0,16.0,1005.1,12.0,0.0,N,0.5,Wanliu,2014-05-18 01:00:00,Moderate
10635,2014,5,18,2,54.0,121.0,4.0,145.0,800.0,2.0,15.1,1004.7,12.8,0.0,N,0.1,Wanliu,2014-05-18 02:00:00,Moderate
10636,2014,5,18,3,58.0,126.0,4.0,134.0,900.0,2.0,14.2,1004.9,12.1,0.0,N,0.2,Wanliu,2014-05-18 03:00:00,Moderate
10637,2014,5,18,4,58.0,123.0,4.0,129.0,800.0,2.0,14.6,1004.9,10.6,0.0,NE,1.0,Wanliu,2014-05-18 04:00:00,Moderate
10638,2014,5,18,5,57.0,142.0,4.0,121.0,900.0,2.0,15.8,1005.2,11.0,0.0,NNE,1.0,Wanliu,2014-05-18 05:00:00,Moderate
10639,2014,5,18,6,58.0,140.0,6.0,110.0,1000.0,2.0,17.2,1005.2,11.2,0.0,N,0.9,Wanliu,2014-05-18 06:00:00,Moderate
10640,2014,5,18,7,61.0,169.0,9.0,106.0,900.0,2.0,19.4,1005.4,9.0,0.0,NE,1.7,Wanliu,2014-05-18 07:00:00,Moderate
10641,2014,5,18,8,64.0,153.0,23.0,101.0,1000.0,4.0,22.1,1005.6,9.6,0.0,N,1.3,Wanliu,2014-05-18 08:00:00,Moderate
10642,2014,5,18,9,59.0,117.0,26.0,86.0,1000.0,29.0,23.9,1004.9,11.6,0.0,N,1.6,Wanliu,2014-05-18 09:00:00,Moderate
10643,2014,5,18,10,58.0,107.0,26.0,73.0,900.0,58.0,25.7,1004.4,11.8,0.0,SE,1.3,Wanliu,2014-05-18 10:00:00,Moderate
10644,2014,5,18,11,61.0,88.0,21.0,66.0,800.0,90.0,27.2,1003.0,11.2,0.0,SSW,1.6,Wanliu,2014-05-18 11:00:00,Moderate
10645,2014,5,18,12,67.0,106.0,20.0,64.0,900.0,122.0,28.6,1002.3,9.8,0.0,SW,2.0,Wanliu,2014-05-18 12:00:00,Moderate
10646,2014,5,18,13,82.0,120.0,24.0,72.0,900.0,150.0,29.0,1001.2,10.6,0.0,SW,3.5,Wanliu,2014-05-18 13:00:00,Unhealthy
10647,2014,5,18,14,95.0,165.0,30.0,71.0,900.0,192.0,28.9,1000.6,12.3,0.0,SW,2.4,Wanliu,2014-05-18 14:00:00,Unhealthy
10648,2014,5,18,15,89.0,142.0,32.0,37.0,700.0,218.0,28.8,999.6,12.2,0.0,WSW,3.2,Wanliu,2014-05-18 15:00:00,Unhealthy
10649,2014,5,18,16,91.0,158.0,38.0,39.0,700.0,221.0,28.6,998.7,11.6,0.0,SW,3.3,Wanliu,2014-05-18 16:00:00,Unhealthy
10650,2014,5,18,17,94.0,181.0,44.0,40.0,800.0,235.0,28.0,998.7,13.1,0.0,SW,3.3,Wanliu,2014-05-18 17:00:00,Unhealthy
10651,2014,5,18,18,119.0,240.0,53.0,41.0,1100.0,249.0,27.5,999.3,14.5,0.0,SSW,2.8,Wanliu,2014-05-18 18:00:00,Unhealthy
10652,2014,5,18,19,136.0,278.0,54.0,51.0,1300.0,237.0,26.9,1000.4,15.6,0.0,SSW,1.9,Wanliu,2014-05-18 19:00:00,Unhealthy
10653,2014,5,18,20,152.0,309.0,52.0,52.0,1400.0,207.0,26.6,1000.7,15.6,0.0,SSW,1.7,Wanliu,2014-05-18 20:00:00,Very Unhealthy
10654,2014,5,18,21,148.0,276.0,45.0,62.0,1300.0,162.0,26.1,1000.8,15.2,0.0,SSW,1.8,Wanliu,2014-05-18 21:00:00,Unhealthy
10655,2014,5,18,22,125.0,230.0,36.0,66.0,1100.0,138.0,25.3,1000.5,15.0,0.0,SSE,1.6,Wanliu,2014-05-18 22:00:00,Unhealthy
10656,2014,5,18,23,115.0,212.0,32.0,66.0,900.0,130.0,24.7,1000.8,14.5,0.0,WSW,1.5,Wanliu,2014-05-18 23:00:00,Unhealthy
10657,2014,5,19,0,106.0,211.0,27.0,50.0,800.0,134.0,22.6,1001.1,15.7,0.0,NE,2.7,Wanliu,2014-05-19 00:00:00,Unhealthy
10658,2014,5,19,1,107.0,235.0,21.0,48.0,900.0,127.0,20.5,1001.3,15.3,0.0,NE,2.0,Wanliu,2014-05-19 01:00:00,Unhealthy
10659,2014,5,19,2,101.0,151.0,21.0,43.0,800.0,117.0,19.8,1001.7,15.9,0.0,ENE,1.5,Wanliu,2014-05-19 02:00:00,Unhealthy
10660,2014,5,19,3,73.0,113.0,13.0,29.0,600.0,119.0,18.0,1002.0,17.2,7.0,NE,0.6,Wanliu,2014-05-19 03:00:00,Moderate
10661,2014,5,19,4,89.0,138.0,10.0,33.0,800.0,119.0,17.8,1000.9,17.3,0.1,E,0.9,Wanliu,2014-05-19 04:00:00,Unhealthy
10662,2014,5,19,5,83.0,86.0,9.0,33.0,800.0,52.0,17.9,1001.2,17.4,0.0,NNW,0.8,Wanliu,2014-05-19 05:00:00,Unhealthy
10663,2014,5,19,6,81.0,81.0,9.0,45.0,800.0,55.0,18.0,1001.1,17.5,0.0,N,0.4,Wanliu,2014-05-19 06:00:00,Unhealthy
10664,2014,5,19,7,88.0,94.0,7.0,68.0,900.0,31.0,19.0,1001.1,17.5,0.0,ENE,0.4,Wanliu,2014-05-19 07:00:00,Unhealthy
10665,2014,5,19,8,87.0,87.0,7.0,92.0,900.0,23.0,20.7,1001.1,17.5,0.0,WSW,1.0,Wanliu,2014-05-19 08:00:00,Unhealthy
10666,2014,5,19,9,86.0,86.0,9.0,78.0,900.0,47.0,22.5,1000.3,17.0,0.0,WSW,1.5,Wanliu,2014-05-19 09:00:00,Unhealthy
10667,2014,5,19,10,92.0,98.0,13.0,82.0,900.0,56.0,24.4,999.8,16.4,0.0,SSW,1.6,Wanliu,2014-05-19 10:00:00,Unhealthy
10668,2014,5,19,11,107.0,107.0,26.0,57.0,1000.0,102.0,25.3,999.2,15.9,0.0,NE,1.2,Wanliu,2014-05-19 11:00:00,Unhealthy
10669,2014,5,19,12,145.0,191.0,34.0,52.0,1200.0,133.0,26.3,997.9,15.7,0.0,ESE,1.6,Wanliu,2014-05-19 12:00:00,Unhealthy
10670,2014,5,19,13,149.0,190.0,39.0,43.0,1200.0,175.0,27.3,997.1,16.3,0.0,SSW,1.4,Wanliu,2014-05-19 13:00:00,Unhealthy
10671,2014,5,19,14,164.0,202.0,39.0,44.0,1300.0,205.0,27.9,996.7,15.9,0.0,S,2.2,Wanliu,2014-05-19 14:00:00,Very Unhealthy
10672,2014,5,19,15,164.0,216.0,37.0,43.0,1300.0,227.0,28.3,996.1,14.9,0.0,SW,2.4,Wanliu,2014-05-19 15:00:00,Very Unhealthy
10673,2014,5,19,16,164.0,232.0,46.0,49.0,1300.0,228.0,28.3,995.9,14.5,0.0,SW,2.6,Wanliu,2014-05-19 16:00:00,Very Unhealthy
10674,2014,5,19,17,88.0,221.0,26.0,54.0,1000.0,209.0,27.8,996.0,14.4,0.0,SW,2.4,Wanliu,2014-05-19 17:00:00,Unhealthy
10675,2014,5,19,18,95.0,189.0,18.0,46.0,800.0,176.0,26.2,996.5,15.6,0.0,SW,1.0,Wanliu,2014-05-19 18:00:00,Unhealthy
10676,2014,5,19,19,96.0,198.0,17.0,58.0,900.0,169.0,23.5,996.8,15.8,0.0,SW,0.2,Wanliu,2014-05-19 19:00:00,Unhealthy
10677,2014,5,19,20,96.0,209.0,15.0,66.0,900.0,142.0,21.1,997.3,17.5,0.0,S,0.0,Wanliu,2014-05-19 20:00:00,Unhealthy
10678,2014,5,19,21,103.0,228.0,11.0,98.0,1100.0,83.0,20.2,997.3,16.6,0.0,N,0.1,Wanliu,2014-05-19 21:00:00,Unhealthy
10679,2014,5,19,22,114.0,262.0,10.0,149.0,1300.0,27.0,20.7,997.4,16.3,0.0,NE,0.9,Wanliu,2014-05-19 22:00:00,Unhealthy
10680,2014,5,19,23,111.0,231.0,10.0,168.0,1400.0,7.0,21.5,998.1,16.5,0.0,N,1.5,Wanliu,2014-05-19 23:00:00,Unhealthy
10681,2014,5,20,0,139.0,273.0,10.0,147.0,1400.0,18.0,21.2,997.6,16.8,0.0,NNE,1.3,Wanliu,2014-05-20 00:00:00,Unhealthy
10682,2014,5,20,1,176.0,305.0,11.0,128.0,1500.0,19.0,20.7,998.1,16.5,0.0,NNE,1.1,Wanliu,2014-05-20 01:00:00,Very Unhealthy
10683,2014,5,20,2,182.0,288.0,11.0,129.0,1500.0,15.0,18.9,997.3,16.7,0.0,NE,0.9,Wanliu,2014-05-20 02:00:00,Very Unhealthy
10684,2014,5,20,3,176.0,248.0,11.0,105.0,1400.0,26.0,18.5,997.9,16.3,0.0,NE,0.8,Wanliu,2014-05-20 03:00:00,Very Unhealthy
10685,2014,5,20,4,172.0,245.0,9.0,118.0,1400.0,14.0,18.1,998.6,16.6,0.0,NNE,1.0,Wanliu,2014-05-20 04:00:00,Very Unhealthy
10686,2014,5,20,5,175.0,253.0,9.0,122.0,1500.0,6.0,18.1,999.0,16.3,0.0,NNE,0.0,Wanliu,2014-05-20 05:00:00,Very Unhealthy
10687,2014,5,20,6,178.0,249.0,8.0,123.0,1600.0,10.0,19.7,999.6,14.3,0.0,ENE,1.4,Wanliu,2014-05-20 06:00:00,Very Unhealthy
10688,2014,5,20,7,123.0,123.0,13.0,71.0,1200.0,47.0,22.0,1000.1,12.5,0.0,NE,1.7,Wanliu,2014-05-20 07:00:00,Unhealthy
10689,2014,5,20,8,78.0,82.0,23.0,45.0,900.0,66.0,24.7,1000.3,10.9,0.0,NE,2.4,Wanliu,2014-05-20 08:00:00,Unhealthy
10690,2014,5,20,9,54.0,54.0,17.0,40.0,700.0,72.0,26.8,1000.3,9.2,0.0,NE,2.5,Wanliu,2014-05-20 09:00:00,Moderate
10691,2014,5,20,10,28.0,28.0,12.0,35.0,500.0,77.0,28.1,999.5,9.9,0.0,ENE,1.6,Wanliu,2014-05-20 10:00:00,Good
10692,2014,5,20,11,18.0,18.0,9.0,25.0,400.0,93.0,29.4,998.9,7.9,0.0,ENE,1.8,Wanliu,2014-05-20 11:00:00,Good
10693,2014,5,20,12,16.0,32.0,8.0,21.0,300.0,109.0,30.8,998.4,10.2,0.0,NE,1.9,Wanliu,2014-05-20 12:00:00,Good
10694,2014,5,20,13,15.0,17.0,8.0,21.0,300.0,125.0,31.7,997.8,7.4,0.0,S,1.2,Wanliu,2014-05-20 13:00:00,Good
10695,2014,5,20,14,15.0,15.0,9.0,22.0,300.0,143.0,31.9,997.1,6.9,0.0,WSW,3.0,Wanliu,2014-05-20 14:00:00,Good
10696,2014,5,20,15,16.0,49.0,10.0,25.0,400.0,155.0,31.9,996.7,8.2,0.0,SW,3.2,Wanliu,2014-05-20 15:00:00,Good
10697,2014,5,20,16,21.0,53.0,8.0,35.0,400.0,175.0,31.3,996.6,8.9,0.0,SW,3.9,Wanliu,2014-05-20 16:00:00,Good
10698,2014,5,20,17,22.0,53.0,9.0,35.0,400.0,175.0,30.5,996.7,8.8,0.0,SW,3.2,Wanliu,2014-05-20 17:00:00,Good
